Time,N
0.000000,19627
0.000001,19628
0.000000,19629
0.000001,19630
0.000001,19631
0.000000,19632
0.000001,19633
0.000001,19634
0.000001,19635
0.000001,19636
0.000000,19637
0.000000,19638
0.000001,19639
0.000001,19640
0.000000,19641
0.000001,19642
0.000001,19643
0.000000,19644
0.000001,19645
0.000001,19646
0.000001,19647
0.000000,19648
0.000000,19649
0.000001,19650
0.000001,19651
0.000000,19652
0.000000,19653
0.000001,19654
0.000001,19655
0.000001,19656
0.000001,19657
0.000001,19658
0.000000,19659
0.000001,19660
0.000001,19661
0.000000,19662
0.000000,19663
0.000001,19664
0.000001,19665
0.000000,19666
0.000001,19667
0.000001,19668
0.000000,19669
0.000001,19670
0.000001,19671
0.000000,19672
0.000001,19673
0.000000,19674
0.000001,19675
0.000001,19676
0.000001,19677
0.000001,19678
0.000001,19679
0.000001,19680
0.000001,19681
0.000000,19682
0.000001,19683
0.000001,19684
0.000000,19685
0.000001,19686
0.000001,19687
0.000000,19688
0.000001,19689
0.000001,19690
0.000000,19691
0.000001,19692
0.000001,19693
0.000000,19694
0.000001,19695
0.000001,19696
0.000000,19697
0.000001,19698
0.000001,19699
0.000001,19700
0.000001,19701
0.000000,19702
0.000001,19703
0.000001,19704
0.000000,19705
0.000001,19706
0.000001,19707
0.000001,19708
0.000000,19709
0.000001,19710
0.000001,19711
0.000001,19712
0.000000,19713
0.000001,19714
0.000001,19715
0.000001,19716
0.000000,19717
0.000001,19718
0.000001,19719
0.000001,19720
0.000000,19721
0.000001,19722
0.000001,19723
0.000001,19724
0.000000,19725
0.000001,19726
0.000001,19727
0.000000,19728
0.000000,19729
0.000001,19730
0.000001,19731
0.000000,19732
0.000001,19733
0.000001,19734
0.000000,19735
0.000001,19736
0.000001,19737
0.000000,19738
0.000001,19739
0.000001,19740
0.000000,19741
0.000000,19742
0.000001,19743
0.000000,19744
0.000001,19745
0.000001,19746
0.000001,19747
0.000000,19748
0.000001,19749
0.000001,19750
0.000001,19751
0.000000,19752
0.000001,19753
0.000001,19754
0.000001,19755
0.000000,19756
0.000001,19757
0.000001,19758
0.000001,19759
0.000001,19760
0.000000,19761
0.000001,19762
0.000001,19763
0.000000,19764
0.000000,19765
0.000001,19766
0.000001,19767
0.000000,19768
0.000001,19769
0.000001,19770
0.000001,19771
0.000000,19772
0.000001,19773
0.000001,19774
0.000001,19775
0.000001,19776
0.000000,19777
0.000001,19778
0.000001,19779
0.000000,19780
0.000001,19781
0.000001,19782
0.000001,19783
0.000001,19784
0.000000,19785
0.000001,19786
0.000001,19787
0.000001,19788
0.000000,19789
0.000001,19790
0.000001,19791
0.000000,19792
0.000001,19793
0.000001,19794
0.000001,19795
0.000000,19796
0.000001,19797
0.000001,19798
0.000001,19799
0.000000,19800
0.000001,19801
0.000001,19802
0.000000,19803
0.000000,19804
0.000001,19805
0.000001,19806
0.000000,19807
0.000001,19808
0.000001,19809
0.000000,19810
0.000001,19811
0.000001,19812
0.000000,19813
0.000001,19814
0.000001,19815
0.000001,19816
0.000000,19817
0.000001,19818
0.000001,19819
0.000001,19820
0.000000,19821
0.000001,19822
0.000001,19823
0.000000,19824
0.000001,19825
0.000001,19826
0.000001,19827
0.000001,19828
0.000000,19829
0.000001,19830
0.000001,19831
0.000001,19832
0.000000,19833
0.000001,19834
0.000001,19835
0.000001,19836
0.000000,19837
0.000001,19838
0.000001,19839
0.000001,19840
0.000000,19841
0.000001,19842
0.000001,19843
0.000000,19844
0.000001,19845
0.000001,19846
0.000001,19847
0.000000,19848
0.000001,19849
0.000001,19850
0.000001,19851
0.000000,19852
0.000001,19853
0.000001,19854
0.000001,19855
0.000001,19856
0.000001,19857
0.000001,19858
0.000000,19859
0.000001,19860
0.000001,19861
0.000001,19862
0.000000,19863
0.000001,19864
0.000001,19865
0.000000,19866
0.000001,19867
0.000001,19868
0.000000,19869
0.000001,19870
0.000001,19871
0.000000,19872
0.000001,19873
0.000001,19874
0.000001,19875
0.000000,19876
0.000001,19877
0.000001,19878
0.000000,19879
0.000001,19880
0.000001,19881
0.000001,19882
0.000000,19883
0.000001,19884
0.000001,19885
0.000001,19886
0.000000,19887
0.000001,19888
0.000001,19889
0.000001,19890
0.000000,19891
0.000001,19892
0.000001,19893
0.000001,19894
0.000000,19895
0.000001,19896
0.000001,19897
0.000000,19898
0.000000,19899
0.000001,19900
0.000000,19901
0.000000,19902
0.000001,19903
0.000001,19904
0.000000,19905
0.000001,19906
0.000001,19907
0.000000,19908
0.000001,19909
0.000001,19910
0.000000,19911
0.000001,19912
0.000001,19913
0.000000,19914
0.000001,19915
0.000001,19916
0.000000,19917
0.000001,19918
0.000001,19919
0.000001,19920
0.000001,19921
0.000000,19922
0.000001,19923
0.000001,19924
0.000000,19925
0.000001,19926
0.000001,19927
0.000001,19928
0.000000,19929
0.000001,19930
0.000001,19931
0.000000,19932
0.000001,19933
0.000001,19934
0.000000,19935
0.000001,19936
0.000001,19937
0.000000,19938
0.000001,19939
0.000001,19940
0.000000,19941
0.000001,19942
0.000000,19943
0.000001,19944
0.000001,19945
0.000000,19946
0.000001,19947
0.000001,19948
0.000000,19949
0.000001,19950
0.000001,19951
0.000001,19952
0.000000,19953
0.000001,19954
0.000001,19955
0.000001,19956
0.000000,19957
0.000000,19958
0.000001,19959
0.000000,19960
0.000000,19961
0.000001,19962
0.000001,19963
0.000000,19964
0.000001,19965
0.000001,19966
0.000001,19967
0.000000,19968
0.000001,19969
0.000001,19970
0.000001,19971
0.000000,19972
0.000001,19973
0.000001,19974
0.000001,19975
0.000000,19976
0.000000,19977
0.000001,19978
0.000001,19979
0.000000,19980
0.000001,19981
0.000001,19982
0.000001,19983
0.000000,19984
0.000001,19985
0.000001,19986
0.000001,19987
0.000000,19988
0.000000,19989
0.000001,19990
0.000001,19991
0.000000,19992
0.000000,19993
0.000001,19994
0.000000,19995
0.000001,19996
0.000001,19997
0.000000,19998
0.000001,19999
0.000001,20000
0.000000,20001
0.000001,20002
0.000001,20003
0.000001,20004
0.000000,20005
0.000001,20006
0.000001,20007
0.000001,20008
0.000000,20009
0.000001,20010
0.000001,20011
0.000000,20012
0.000000,20013
0.000001,20014
0.000001,20015
0.000000,20016
0.000001,20017
0.000001,20018
0.000001,20019
0.000000,20020
0.000001,20021
0.000001,20022
0.000001,20023
0.000001,20024
0.000000,20025
0.000001,20026
0.000000,20027
0.000001,20028
0.000000,20029
0.000000,20030
0.000001,20031
0.000000,20032
0.000001,20033
0.000001,20034
0.000001,20035
0.000001,20036
0.000001,20037
0.000000,20038
0.000001,20039
0.000000,20040
0.000000,20041
0.000001,20042
0.000001,20043
0.000000,20044
0.000001,20045
0.000001,20046
0.000001,20047
0.000000,20048
0.000000,20049
0.000001,20050
0.000001,20051
0.000001,20052
0.000000,20053
0.000000,20054
0.000001,20055
0.000000,20056
0.000000,20057
0.000001,20058
0.000001,20059
0.000000,20060
0.000001,20061
0.000001,20062
0.000000,20063
0.000001,20064
0.000001,20065
0.000000,20066
0.000001,20067
0.000001,20068
0.000000,20069
0.000000,20070
0.000001,20071
0.000001,20072
0.000000,20073
0.000001,20074
0.000001,20075
0.000000,20076
0.000001,20077
0.000001,20078
0.000001,20079
0.000000,20080
0.000001,20081
0.000001,20082
0.000001,20083
0.000000,20084
0.000001,20085
0.000001,20086
0.000001,20087
0.000000,20088
0.000001,20089
0.000001,20090
0.000001,20091
0.000000,20092
0.000001,20093
0.000001,20094
0.000001,20095
0.000000,20096
0.000001,20097
0.000001,20098
0.000001,20099
0.000000,20100
0.000001,20101
0.000001,20102
0.000000,20103
0.000001,20104
0.000001,20105
0.000000,20106
0.000000,20107
0.000001,20108
0.000000,20109
0.000001,20110
0.000001,20111
0.000000,20112
0.000001,20113
0.000001,20114
0.000000,20115
0.000001,20116
0.000001,20117
0.000000,20118
0.000001,20119
0.000001,20120
0.000001,20121
0.000001,20122
0.000000,20123
0.000001,20124
0.000001,20125
0.000000,20126
0.000001,20127
0.000001,20128
0.000001,20129
0.000000,20130
0.000000,20131
0.000001,20132
0.000000,20133
0.000000,20134
0.000001,20135
0.000000,20136
0.000000,20137
0.000001,20138
0.000001,20139
0.000001,20140
0.000000,20141
0.000000,20142
0.000001,20143
0.000000,20144
0.000001,20145
0.000001,20146
0.000001,20147
0.000000,20148
0.000001,20149
0.000001,20150
0.000001,20151
0.000000,20152
0.000000,20153
0.000001,20154
0.000001,20155
0.000001,20156
0.000001,20157
0.000001,20158
0.000001,20159
0.000000,20160
0.000001,20161
0.000001,20162
0.000000,20163
0.000000,20164
0.000001,20165
0.000001,20166
0.000000,20167
0.000001,20168
0.000001,20169
0.000001,20170
0.000000,20171
0.000001,20172
0.000001,20173
0.000001,20174
0.000001,20175
0.000000,20176
0.000001,20177
0.000001,20178
0.000001,20179
0.000000,20180
0.000001,20181
0.000001,20182
0.000001,20183
0.000000,20184
0.000001,20185
0.000001,20186
0.000001,20187
0.000000,20188
0.000001,20189
0.000001,20190
0.000000,20191
0.000000,20192
0.000001,20193
0.000000,20194
0.000000,20195
0.000001,20196
0.000000,20197
0.000001,20198
0.000001,20199
0.000000,20200
0.000001,20201
0.000000,20202
0.000001,20203
0.000001,20204
0.000000,20205
0.000001,20206
0.000001,20207
0.000000,20208
0.000001,20209
0.000001,20210
0.000001,20211
0.000000,20212
0.000001,20213
0.000001,20214
0.000001,20215
0.000000,20216
0.000001,20217
0.000001,20218
0.000001,20219
0.000000,20220
0.000001,20221
0.000001,20222
0.000001,20223
0.000000,20224
0.000001,20225
0.000001,20226
0.000000,20227
0.000001,20228
0.000001,20229
0.000001,20230
0.000000,20231
0.000001,20232
0.000001,20233
0.000001,20234
0.000000,20235
0.000001,20236
0.000001,20237
0.000001,20238
0.000000,20239
0.000001,20240
0.000001,20241
0.000001,20242
0.000000,20243
0.000001,20244
0.000001,20245
0.000001,20246
0.000000,20247
0.000001,20248
0.000001,20249
0.000001,20250
0.000000,20251
0.000001,20252
0.000001,20253
0.000000,20254
0.000001,20255
0.000001,20256
0.000000,20257
0.000001,20258
0.000001,20259
0.000000,20260
0.000001,20261
0.000001,20262
0.000000,20263
0.000000,20264
0.000001,20265
0.000001,20266
0.000000,20267
0.000001,20268
0.000001,20269
0.000001,20270
0.000000,20271
0.000001,20272
0.000001,20273
0.000001,20274
0.000000,20275
0.000001,20276
0.000001,20277
0.000000,20278
0.000001,20279
0.000001,20280
0.000000,20281
0.000000,20282
0.000001,20283
0.000000,20284
0.000001,20285
0.000001,20286
0.000000,20287
0.000000,20288
0.000001,20289
0.000000,20290
0.000001,20291
0.000001,20292
0.000000,20293
0.000001,20294
0.000001,20295
0.000001,20296
0.000000,20297
0.000001,20298
0.000001,20299
0.000001,20300
0.000000,20301
0.000001,20302
0.000001,20303
0.000000,20304
0.000000,20305
0.000001,20306
0.000001,20307
0.000000,20308
0.000001,20309
0.000001,20310
0.000001,20311
0.000000,20312
0.000000,20313
0.000001,20314
0.000001,20315
0.000000,20316
0.000001,20317
0.000001,20318
0.000000,20319
0.000001,20320
0.000001,20321
0.000000,20322
0.000001,20323
0.000001,20324
0.000000,20325
0.000001,20326
0.000001,20327
0.000001,20328
0.000000,20329
0.000001,20330
0.000001,20331
0.000001,20332
0.000000,20333
0.000001,20334
0.000001,20335
0.000001,20336
0.000000,20337
0.000001,20338
0.000001,20339
0.000000,20340
0.000000,20341
0.000001,20342
0.000001,20343
0.000000,20344
0.000001,20345
0.000001,20346
0.000001,20347
0.000000,20348
0.000001,20349
0.000001,20350
0.000001,20351
0.000000,20352
0.000001,20353
0.000001,20354
0.000001,20355
0.000000,20356
0.000001,20357
0.000001,20358
0.000001,20359
0.000000,20360
0.000001,20361
0.000001,20362
0.000001,20363
0.000000,20364
0.000001,20365
0.000000,20366
0.000000,20367
0.000001,20368
0.000001,20369
0.000000,20370
0.000001,20371
0.000001,20372
0.000000,20373
0.000001,20374
0.000001,20375
0.000000,20376
0.000001,20377
0.000001,20378
0.000000,20379
0.000001,20380
0.000000,20381
0.000000,20382
0.000001,20383
0.000001,20384
0.000000,20385
0.000001,20386
0.000001,20387
0.000000,20388
0.000001,20389
0.000001,20390
0.000000,20391
0.000001,20392
0.000001,20393
0.000000,20394
0.000001,20395
0.000001,20396
0.000001,20397
0.000000,20398
0.000001,20399
0.000001,20400
0.000001,20401
0.000000,20402
0.000000,20403
0.000001,20404
0.000001,20405
0.000000,20406
0.000001,20407
0.000001,20408
0.000000,20409
0.000001,20410
0.000001,20411
0.000000,20412
0.000001,20413
0.000001,20414
0.000000,20415
0.000001,20416
0.000001,20417
0.000000,20418
0.000001,20419
0.000000,20420
0.000001,20421
0.000001,20422
0.000000,20423
0.000001,20424
0.000001,20425
0.000000,20426
0.000001,20427
0.000001,20428
0.000000,20429
0.000001,20430
0.000001,20431
0.000001,20432
0.000000,20433
0.000001,20434
0.000001,20435
0.000001,20436
0.000000,20437
0.000001,20438
0.000001,20439
0.000001,20440
0.000000,20441
0.000001,20442
0.000001,20443
0.000000,20444
0.000000,20445
0.000001,20446
0.000001,20447
0.000000,20448
0.000000,20449
0.000001,20450
0.000000,20451
0.000001,20452
0.000001,20453
0.000000,20454
0.000001,20455
0.000005,20456
0.000001,20457
0.000000,20458
0.000001,20459
0.000001,20460
0.000001,20461
0.000001,20462
0.000000,20463
0.000001,20464
0.000001,20465
0.000001,20466
0.000000,20467
0.000001,20468
0.000001,20469
0.000001,20470
0.000000,20471
0.000001,20472
0.000001,20473
0.000001,20474
0.000000,20475
0.000001,20476
0.000001,20477
0.000001,20478
0.000000,20479
0.000001,20480
0.000001,20481
0.000001,20482
0.000000,20483
0.000001,20484
0.000001,20485
0.000001,20486
0.000000,20487
0.000001,20488
0.000001,20489
0.000001,20490
0.000000,20491
0.000001,20492
0.000001,20493
0.000001,20494
0.000000,20495
0.000001,20496
0.000001,20497
0.000000,20498
0.000000,20499
0.000001,20500
0.000001,20501
0.000001,20502
0.000000,20503
0.000001,20504
0.000001,20505
0.000001,20506
0.000000,20507
0.000001,20508
0.000001,20509
0.000001,20510
0.000000,20511
0.000001,20512
0.000001,20513
0.000000,20514
0.000001,20515
0.000001,20516
0.000000,20517
0.000001,20518
0.000001,20519
0.000000,20520
0.000001,20521
0.000001,20522
0.000000,20523
0.000001,20524
0.000001,20525
0.000001,20526
0.000000,20527
0.000001,20528
0.000001,20529
0.000001,20530
0.000000,20531
0.000001,20532
0.000001,20533
0.000001,20534
0.000000,20535
0.000001,20536
0.000001,20537
0.000001,20538
0.000000,20539
0.000001,20540
0.000001,20541
0.000001,20542
0.000000,20543
0.000001,20544
0.000001,20545
0.000000,20546
0.000000,20547
0.000001,20548
0.000001,20549
0.000000,20550
0.000001,20551
0.000001,20552
0.000001,20553
0.000000,20554
0.000001,20555
0.000001,20556
0.000001,20557
0.000000,20558
0.000001,20559
0.000001,20560
0.000001,20561
0.000000,20562
0.000001,20563
0.000001,20564
0.000000,20565
0.000000,20566
0.000001,20567
0.000000,20568
0.000000,20569
0.000001,20570
0.000000,20571
0.000001,20572
0.000001,20573
0.000000,20574
0.000001,20575
0.000001,20576
0.000001,20577
0.000000,20578
0.000001,20579
0.000001,20580
0.000001,20581
0.000000,20582
0.000001,20583
0.000001,20584
0.000001,20585
0.000000,20586
0.000001,20587
0.000001,20588
0.000001,20589
0.000000,20590
0.000001,20591
0.000001,20592
0.000001,20593
0.000000,20594
0.000001,20595
0.000001,20596
0.000001,20597
0.000000,20598
0.000001,20599
0.000001,20600
0.000001,20601
0.000000,20602
0.000001,20603
0.000001,20604
0.000000,20605
0.000000,20606
0.000001,20607
0.000000,20608
0.000001,20609
0.000001,20610
0.000000,20611
0.000000,20612
0.000001,20613
0.000000,20614
0.000001,20615
0.000001,20616
0.000000,20617
0.000001,20618
0.000001,20619
0.000000,20620
0.000001,20621
0.000001,20622
0.000001,20623
0.000000,20624
0.000001,20625
0.000001,20626
0.000001,20627
0.000000,20628
0.000001,20629
0.000001,20630
0.000001,20631
0.000000,20632
0.000001,20633
0.000001,20634
0.000001,20635
0.000000,20636
0.000001,20637
0.000001,20638
0.000001,20639
0.000000,20640
0.000001,20641
0.000001,20642
0.000000,20643
0.000001,20644
0.000001,20645
0.000000,20646
0.000000,20647
0.000001,20648
0.000001,20649
0.000000,20650
0.000001,20651
0.000001,20652
0.000001,20653
0.000000,20654
0.000001,20655
0.000001,20656
0.000000,20657
0.000001,20658
0.000001,20659
0.000000,20660
0.000001,20661
0.000000,20662
0.000001,20663
0.000000,20664
0.000001,20665
0.000000,20666
0.000001,20667
0.000000,20668
0.000000,20669
0.000001,20670
0.000000,20671
0.000001,20672
0.000001,20673
0.000001,20674
0.000001,20675
0.000000,20676
0.000001,20677
0.000001,20678
0.000000,20679
0.000001,20680
0.000001,20681
0.000000,20682
0.000001,20683
0.000001,20684
0.000000,20685
0.000001,20686
0.000001,20687
0.000000,20688
0.000001,20689
0.000001,20690
0.000001,20691
0.000000,20692
0.000001,20693
0.000001,20694
0.000000,20695
0.000000,20696
0.000001,20697
0.000001,20698
0.000001,20699
0.000000,20700
0.000001,20701
0.000001,20702
0.000000,20703
0.000000,20704
0.000001,20705
0.000001,20706
0.000001,20707
0.000000,20708
0.000001,20709
0.000001,20710
0.000000,20711
0.000001,20712
0.000001,20713
0.000001,20714
0.000000,20715
0.000001,20716
0.000001,20717
0.000000,20718
0.000001,20719
0.000001,20720
0.000000,20721
0.000001,20722
0.000001,20723
0.000000,20724
0.000001,20725
0.000001,20726
0.000001,20727
0.000000,20728
0.000001,20729
0.000001,20730
0.000001,20731
0.000000,20732
0.000001,20733
0.000001,20734
0.000001,20735
0.000000,20736
0.000001,20737
0.000001,20738
0.000001,20739
0.000000,20740
0.000001,20741
0.000001,20742
0.000001,20743
0.000001,20744
0.000000,20745
0.000001,20746
0.000001,20747
0.000000,20748
0.000001,20749
0.000001,20750
0.000001,20751
0.000000,20752
0.000001,20753
0.000001,20754
0.000001,20755
0.000000,20756
0.000001,20757
0.000001,20758
0.000001,20759
0.000000,20760
0.000001,20761
0.000001,20762
0.000001,20763
0.000000,20764
0.000001,20765
0.000001,20766
0.000001,20767
0.000001,20768
0.000000,20769
0.000001,20770
0.000001,20771
0.000000,20772
0.000001,20773
0.000001,20774
0.000000,20775
0.000001,20776
0.000001,20777
0.000000,20778
0.000001,20779
0.000001,20780
0.000000,20781
0.000001,20782
0.000001,20783
0.000000,20784
0.000001,20785
0.000001,20786
0.000001,20787
0.000000,20788
0.000001,20789
0.000001,20790
0.000001,20791
0.000000,20792
0.000001,20793
0.000001,20794
0.000001,20795
0.000000,20796
0.000001,20797
0.000001,20798
0.000000,20799
0.000000,20800
0.000001,20801
0.000001,20802
0.000000,20803
0.000001,20804
0.000001,20805
0.000001,20806
0.000000,20807
0.000001,20808
0.000001,20809
0.000001,20810
0.000000,20811
0.000001,20812
0.000001,20813
0.000001,20814
0.000000,20815
0.000001,20816
0.000001,20817
0.000001,20818
0.000000,20819
0.000001,20820
0.000001,20821
0.000001,20822
0.000000,20823
0.000001,20824
0.000001,20825
0.000000,20826
0.000001,20827
0.000001,20828
0.000000,20829
0.000000,20830
0.000001,20831
0.000000,20832
0.000001,20833
0.000001,20834
0.000000,20835
0.000001,20836
0.000001,20837
0.000001,20838
0.000000,20839
0.000001,20840
0.000001,20841
0.000001,20842
0.000000,20843
0.000001,20844
0.000001,20845
0.000000,20846
0.000000,20847
0.000001,20848
0.000000,20849
0.000001,20850
0.000001,20851
0.000000,20852
0.000001,20853
0.000001,20854
0.000000,20855
0.000001,20856
0.000001,20857
0.000000,20858
0.000001,20859
0.000001,20860
0.000000,20861
0.000000,20862
0.000001,20863
0.000000,20864
0.000001,20865
0.000001,20866
0.000001,20867
0.000000,20868
0.000001,20869
0.000001,20870
0.000001,20871
0.000000,20872
0.000001,20873
0.000001,20874
0.000001,20875
0.000000,20876
0.000001,20877
